,train,val,test
0,pca_54845,pca_57172,pca_58401
1,pca_26197,pca_33026,pca_57557
2,pca_58347,pca_58252,pca_57174
3,pca_54853,pca_58291,pca_58419
4,pca_58838,pca_32884,pca_33762
5,pca_57574,pca_58160,pca_30460
6,pca_56320,pca_58343,pca_51657
7,pca_58954,pca_26840,pca_57160
8,pca_57870,pca_153,pca_33204
9,pca_53556,pca_57570,pca_21674
10,pca_58363,pca_56384,pca_57789
11,pca_54839,pca_55868,pca_57180
12,pca_54910,pca_56432,pca_55864
13,pca_56452,pca_54909,pca_54860
14,pca_50963,pca_57678,pca_58264
15,pca_2174,pca_58399,pca_57572
16,pca_22705,pca_55814,pca_58306
17,pca_55860,pca_33810,pca_26268
18,pca_21769,pca_58261,pca_55845
19,pca_26148,pca_59062,pca_58397
20,pca_54870,pca_55851,pca_55820
21,pca_58313,pca_58341,pca_57545
22,pca_59010,pca_56412,pca_55855
23,pca_3661,pca_58199,pca_35172
24,pca_41268,pca_54906,pca_58345
25,pca_53549,pca_57876,pca_56436
26,pca_22039,pca_59034,pca_58826
27,pca_58991,pca_55826,pca_58948
28,pca_55858,pca_58330,pca_22925
29,pca_2484,pca_15987,pca_57864
30,pca_57515,pca_58427,pca_54001
31,pca_57529,pca_56386,pca_26077
32,pca_58393,pca_55810,pca_53458
33,pca_53448,pca_58423,pca_35230
34,pca_51654,pca_56440,pca_2241
35,pca_55857,,
36,pca_57216,,
37,pca_59004,,
38,pca_58339,,
39,pca_51455,,
40,pca_57164,,
41,pca_54867,,
42,pca_33220,,
43,pca_58281,,
44,pca_57868,,
45,pca_57866,,
46,pca_56421,,
47,pca_58421,,
48,pca_33520,,
49,pca_57547,,
50,pca_54050,,
51,pca_55843,,
52,pca_57565,,
53,pca_33708,,
54,pca_56434,,
55,pca_58227,,
56,pca_33888,,
57,pca_3287,,
58,pca_58328,,
59,pca_57176,,
60,pca_56390,,
61,pca_55849,,
62,pca_26640,,
63,pca_54077,,
64,pca_54916,,
65,pca_57518,,
66,pca_55853,,
67,pca_19300,,
68,pca_57862,,
69,pca_55802,,
70,pca_58304,,
71,pca_53314,,
72,pca_33576,,
73,pca_54851,,
74,pca_58950,,
75,pca_19244,,
76,pca_339,,
77,pca_59018,,
78,pca_25866,,
79,pca_55839,,
80,pca_55807,,
81,pca_26466,,
82,pca_55862,,
83,pca_42717,,
84,pca_58276,,
85,pca_53331,,
86,pca_57801,,
87,pca_56430,,
88,pca_55833,,
89,pca_30466,,
90,pca_55816,,
91,pca_3838,,
92,pca_2493,,
93,pca_53329,,
94,pca_55836,,
95,pca_56459,,
96,pca_58956,,
97,pca_57178,,
98,pca_56428,,
99,pca_2170,,
100,pca_53782,,
101,pca_22534,,
102,pca_57170,,
103,pca_55824,,
104,pca_55866,,
105,pca_55822,,
106,pca_57166,,
107,pca_58952,,
108,pca_57524,,
109,pca_58203,,
110,pca_55841,,
111,pca_57528,,
112,pca_56382,,
113,pca_58301,,
114,pca_57880,,
115,pca_58438,,
116,pca_57522,,
117,pca_55838,,
118,pca_26152,,
119,pca_21532,,
120,pca_57513,,
121,pca_56461,,
122,pca_56398,,
123,pca_57533,,
124,pca_57858,,
125,pca_57670,,
126,pca_54848,,
127,pca_54855,,
128,pca_59026,,
129,pca_53321,,
130,pca_56410,,
131,pca_2229,,
132,pca_57543,,
133,pca_58797,,
134,pca_24824,,
135,pca_55847,,
136,pca_30440,,
137,pca_59030,,
138,pca_695,,
139,pca_56451,,
140,pca_54841,,
141,pca_54089,,
142,pca_56447,,
143,pca_58335,,
144,pca_21572,,
145,pca_57168,,
146,pca_56406,,
147,pca_55831,,
148,pca_58828,,
149,pca_34185,,
150,pca_59060,,
151,pca_24420,,
152,pca_55828,,
153,pca_22888,,
154,pca_22892,,
155,pca_54868,,
156,pca_32022,,
157,pca_34164,,
158,pca_35919,,
159,pca_32005,,
160,pca_59002,,
161,pca_56417,,
