,train,val,test
0,pca_54845,pca_57570,pca_57176
1,pca_26197,pca_3287,pca_54853
2,pca_58347,pca_55860,pca_57164
3,pca_57180,pca_57174,pca_33220
4,pca_58838,pca_58339,pca_55843
5,pca_57574,pca_2484,pca_56432
6,pca_32884,pca_57216,pca_56452
7,pca_56320,pca_58160,pca_26840
8,pca_53556,pca_58954,pca_57870
9,pca_58363,pca_58952,pca_58393
10,pca_56384,pca_339,pca_58328
11,pca_54839,pca_26466,pca_22705
12,pca_54910,pca_54916,pca_58401
13,pca_51657,pca_59060,pca_30440
14,pca_50963,pca_19300,pca_55828
15,pca_2174,pca_58341,pca_59030
16,pca_58252,pca_56390,pca_54855
17,pca_33762,pca_56412,pca_58427
18,pca_21769,pca_54851,pca_58264
19,pca_58419,pca_57524,pca_54848
20,pca_26148,pca_55824,pca_54860
21,pca_33026,pca_25866,pca_57522
22,pca_54870,pca_22925,pca_57518
23,pca_58313,pca_56461,pca_21572
24,pca_59010,,pca_55814
25,pca_3661,,pca_695
26,pca_41268,,pca_22892
27,pca_53549,,pca_26268
28,pca_22039,,pca_55845
29,pca_58991,,pca_57678
30,pca_55858,,pca_53458
31,pca_55868,,pca_58423
32,pca_57515,,pca_58948
33,pca_57529,,pca_24824
34,pca_21674,,pca_55862
35,pca_153,,
36,pca_53448,,
37,pca_51654,,
38,pca_55857,,
39,pca_59004,,
40,pca_51455,,
41,pca_30460,,
42,pca_54867,,
43,pca_58281,,
44,pca_55864,,
45,pca_57868,,
46,pca_58343,,
47,pca_57866,,
48,pca_56421,,
49,pca_58421,,
50,pca_33520,,
51,pca_57547,,
52,pca_54050,,
53,pca_57565,,
54,pca_33708,,
55,pca_57557,,
56,pca_56434,,
57,pca_58227,,
58,pca_57160,,
59,pca_33888,,
60,pca_57172,,
61,pca_57789,,
62,pca_33204,,
63,pca_58291,,
64,pca_55820,,
65,pca_55849,,
66,pca_58826,,
67,pca_56436,,
68,pca_26640,,
69,pca_54077,,
70,pca_54001,,
71,pca_55853,,
72,pca_57862,,
73,pca_55802,,
74,pca_58304,,
75,pca_57572,,
76,pca_58306,,
77,pca_2241,,
78,pca_53314,,
79,pca_33576,,
80,pca_33810,,
81,pca_58950,,
82,pca_19244,,
83,pca_54909,,
84,pca_59018,,
85,pca_59034,,
86,pca_55839,,
87,pca_55807,,
88,pca_42717,,
89,pca_58276,,
90,pca_53331,,
91,pca_58397,,
92,pca_57801,,
93,pca_56430,,
94,pca_55833,,
95,pca_30466,,
96,pca_55816,,
97,pca_3838,,
98,pca_2493,,
99,pca_55810,,
100,pca_35172,,
101,pca_57864,,
102,pca_53329,,
103,pca_55836,,
104,pca_15987,,
105,pca_56459,,
106,pca_58956,,
107,pca_57178,,
108,pca_56428,,
109,pca_2170,,
110,pca_53782,,
111,pca_22534,,
112,pca_57170,,
113,pca_55851,,
114,pca_55866,,
115,pca_55822,,
116,pca_57166,,
117,pca_58203,,
118,pca_55841,,
119,pca_57528,,
120,pca_56382,,
121,pca_58301,,
122,pca_57880,,
123,pca_58199,,
124,pca_57876,,
125,pca_58438,,
126,pca_35230,,
127,pca_55838,,
128,pca_55855,,
129,pca_26152,,
130,pca_21532,,
131,pca_57513,,
132,pca_55826,,
133,pca_56398,,
134,pca_57533,,
135,pca_57858,,
136,pca_58330,,
137,pca_57670,,
138,pca_59026,,
139,pca_53321,,
140,pca_56410,,
141,pca_2229,,
142,pca_56440,,
143,pca_56386,,
144,pca_57543,,
145,pca_58797,,
146,pca_55847,,
147,pca_56451,,
148,pca_54841,,
149,pca_58345,,
150,pca_54906,,
151,pca_54089,,
152,pca_56447,,
153,pca_58335,,
154,pca_57168,,
155,pca_56406,,
156,pca_55831,,
157,pca_58828,,
158,pca_26077,,
159,pca_34185,,
160,pca_24420,,
161,pca_58261,,
162,pca_22888,,
163,pca_54868,,
164,pca_58399,,
165,pca_32022,,
166,pca_34164,,
167,pca_35919,,
168,pca_59062,,
169,pca_57545,,
170,pca_32005,,
171,pca_59002,,
172,pca_56417,,
