,train,val,test
0,pca_54845,pca_50963,pca_56384
1,pca_26197,pca_2484,pca_33762
2,pca_54853,pca_57570,pca_57172
3,pca_57180,pca_33888,pca_56320
4,pca_58838,pca_2174,pca_58347
5,pca_57574,pca_53549,pca_53448
6,pca_32884,pca_54870,pca_41268
7,pca_58954,pca_54910,pca_56452
8,pca_57870,pca_58313,pca_56421
9,pca_53556,pca_58227,pca_58339
10,pca_57174,pca_33026,pca_54839
11,pca_58363,pca_58421,pca_57160
12,pca_51657,pca_21769,pca_57868
13,pca_22705,pca_55831,pca_58399
14,pca_58252,pca_24824,pca_26466
15,pca_55860,pca_56412,pca_54077
16,pca_58419,pca_55822,pca_55851
17,pca_26148,pca_19300,pca_55810
18,pca_59010,pca_57543,pca_35172
19,pca_3661,pca_32005,pca_54841
20,pca_56432,pca_30466,pca_53458
21,pca_22039,pca_56417,pca_54848
22,pca_58991,pca_2493,pca_33810
23,pca_55858,pca_57572,pca_58438
24,pca_55868,pca_22888,pca_57513
25,pca_57515,pca_58261,pca_57858
26,pca_58401,pca_58826,pca_56436
27,pca_57529,pca_55816,pca_59026
28,pca_21674,pca_26640,pca_3838
29,pca_153,pca_57533,pca_54855
30,pca_58393,pca_56398,pca_55820
31,pca_51654,pca_55807,pca_2170
32,pca_55857,pca_58304,pca_55855
33,pca_57216,pca_55845,pca_55833
34,pca_58160,pca_54860,pca_59062
35,pca_59004,,
36,pca_26840,,
37,pca_51455,,
38,pca_57164,,
39,pca_30460,,
40,pca_54867,,
41,pca_33220,,
42,pca_58281,,
43,pca_55864,,
44,pca_58343,,
45,pca_57866,,
46,pca_33520,,
47,pca_57547,,
48,pca_54050,,
49,pca_55843,,
50,pca_57565,,
51,pca_33708,,
52,pca_57557,,
53,pca_56434,,
54,pca_3287,,
55,pca_58328,,
56,pca_57789,,
57,pca_33204,,
58,pca_57176,,
59,pca_58291,,
60,pca_56390,,
61,pca_55849,,
62,pca_55814,,
63,pca_54916,,
64,pca_57518,,
65,pca_54001,,
66,pca_55853,,
67,pca_57862,,
68,pca_55802,,
69,pca_58427,,
70,pca_58306,,
71,pca_2241,,
72,pca_53314,,
73,pca_33576,,
74,pca_54851,,
75,pca_58950,,
76,pca_19244,,
77,pca_58341,,
78,pca_339,,
79,pca_54909,,
80,pca_59018,,
81,pca_59034,,
82,pca_25866,,
83,pca_55839,,
84,pca_55862,,
85,pca_42717,,
86,pca_58276,,
87,pca_53331,,
88,pca_58397,,
89,pca_57801,,
90,pca_56430,,
91,pca_57864,,
92,pca_53329,,
93,pca_55836,,
94,pca_15987,,
95,pca_56459,,
96,pca_22925,,
97,pca_58956,,
98,pca_57178,,
99,pca_56428,,
100,pca_53782,,
101,pca_22534,,
102,pca_57170,,
103,pca_55824,,
104,pca_55866,,
105,pca_57166,,
106,pca_58952,,
107,pca_57524,,
108,pca_58203,,
109,pca_55841,,
110,pca_57528,,
111,pca_26268,,
112,pca_56382,,
113,pca_58301,,
114,pca_57880,,
115,pca_58199,,
116,pca_58423,,
117,pca_57876,,
118,pca_57522,,
119,pca_35230,,
120,pca_55838,,
121,pca_26152,,
122,pca_21532,,
123,pca_55826,,
124,pca_56461,,
125,pca_58330,,
126,pca_57670,,
127,pca_53321,,
128,pca_56410,,
129,pca_2229,,
130,pca_56440,,
131,pca_56386,,
132,pca_58797,,
133,pca_55847,,
134,pca_30440,,
135,pca_59030,,
136,pca_695,,
137,pca_56451,,
138,pca_58345,,
139,pca_54906,,
140,pca_54089,,
141,pca_56447,,
142,pca_58335,,
143,pca_21572,,
144,pca_57168,,
145,pca_57678,,
146,pca_56406,,
147,pca_58828,,
148,pca_26077,,
149,pca_34185,,
150,pca_59060,,
151,pca_58948,,
152,pca_24420,,
153,pca_55828,,
154,pca_22892,,
155,pca_54868,,
156,pca_32022,,
157,pca_34164,,
158,pca_35919,,
159,pca_57545,,
160,pca_58264,,
161,pca_59002,,
