,train,val,test
0,pca_55820,pca_21674,pca_58343
1,pca_55849,pca_57864,pca_54916
2,pca_58347,pca_19300,pca_32022
3,pca_58826,pca_54906,pca_3661
4,pca_54853,pca_58261,pca_57670
5,pca_55814,pca_55864,pca_59018
6,pca_57180,pca_54841,pca_57172
7,pca_56436,pca_58828,pca_19244
8,pca_26640,pca_54089,pca_55845
9,pca_54077,pca_56410,pca_54867
10,pca_57574,pca_22039,pca_57570
11,pca_57518,pca_57178,pca_58345
12,pca_57870,pca_55862,pca_59002
13,pca_54001,pca_24824,pca_58956
14,pca_55853,pca_58335,pca_58950
15,pca_53556,pca_26077,pca_2484
16,pca_55802,pca_55836,pca_57862
17,pca_58304,pca_53321,pca_2174
18,pca_58306,pca_57176,pca_33220
19,pca_2241,pca_22892,pca_58952
20,pca_58363,pca_55822,pca_50963
21,pca_53314,pca_57789,pca_59062
22,pca_33576,pca_59034,pca_58954
23,pca_33810,pca_56430,pca_57524
24,pca_58341,pca_55841,pca_58419
25,pca_54839,pca_58199,pca_53458
26,pca_54910,pca_26466,pca_58330
27,pca_55839,pca_54909,pca_57545
28,pca_42717,pca_26197,pca_54860
29,pca_58252,pca_56390,pca_41268
30,pca_53331,pca_57168,pca_57174
31,pca_21769,pca_59004,pca_54851
32,pca_26148,pca_26840,pca_25866
33,pca_57801,pca_58427,pca_33762
34,pca_55833,,
35,pca_55816,,
36,pca_35172,,
37,pca_56459,,
38,pca_22925,,
39,pca_56428,,
40,pca_53782,,
41,pca_22534,,
42,pca_57170,,
43,pca_55851,,
44,pca_55824,,
45,pca_53549,,
46,pca_55866,,
47,pca_57166,,
48,pca_58203,,
49,pca_57528,,
50,pca_26268,,
51,pca_57529,,
52,pca_56382,,
53,pca_153,,
54,pca_58393,,
55,pca_58301,,
56,pca_57880,,
57,pca_57876,,
58,pca_58438,,
59,pca_57522,,
60,pca_35230,,
61,pca_55838,,
62,pca_55855,,
63,pca_55857,,
64,pca_26152,,
65,pca_21532,,
66,pca_57513,,
67,pca_56461,,
68,pca_56398,,
69,pca_56412,,
70,pca_57533,,
71,pca_58160,,
72,pca_57858,,
73,pca_59026,,
74,pca_58339,,
75,pca_56386,,
76,pca_57543,,
77,pca_30460,,
78,pca_57868,,
79,pca_21572,,
80,pca_57678,,
81,pca_56406,,
82,pca_55831,,
83,pca_55843,,
84,pca_34185,,
85,pca_59060,,
86,pca_33708,,
87,pca_58948,,
88,pca_24420,,
89,pca_57160,,
90,pca_54868,,
91,pca_33888,,
92,pca_58399,,
93,pca_35919,,
94,pca_32005,,
95,pca_56417,,
96,pca_54845,,
97,pca_58838,,
98,pca_32884,,
99,pca_56320,,
100,pca_57572,,
101,pca_56384,,
102,pca_339,,
103,pca_56452,,
104,pca_51657,,
105,pca_55807,,
106,pca_22705,,
107,pca_55860,,
108,pca_58276,,
109,pca_58397,,
110,pca_33026,,
111,pca_30466,,
112,pca_3838,,
113,pca_54870,,
114,pca_58313,,
115,pca_59010,,
116,pca_2493,,
117,pca_55810,,
118,pca_53329,,
119,pca_15987,,
120,pca_56432,,
121,pca_2170,,
122,pca_58991,,
123,pca_55858,,
124,pca_55868,,
125,pca_57515,,
126,pca_58401,,
127,pca_53448,,
128,pca_51654,,
129,pca_58423,,
130,pca_55826,,
131,pca_57216,,
132,pca_54848,,
133,pca_54855,,
134,pca_2229,,
135,pca_56440,,
136,pca_51455,,
137,pca_57164,,
138,pca_58797,,
139,pca_58281,,
140,pca_55847,,
141,pca_30440,,
142,pca_59030,,
143,pca_695,,
144,pca_56451,,
145,pca_57866,,
146,pca_56447,,
147,pca_56421,,
148,pca_58421,,
149,pca_33520,,
150,pca_57547,,
151,pca_54050,,
152,pca_57565,,
153,pca_57557,,
154,pca_56434,,
155,pca_55828,,
156,pca_58227,,
157,pca_22888,,
158,pca_3287,,
159,pca_58328,,
160,pca_34164,,
161,pca_58264,,
162,pca_33204,,
163,pca_58291,,
