,train,val,test
0,pca_55820,pca_56412,pca_58826
1,pca_55849,pca_57180,pca_153
2,pca_55814,pca_58301,pca_55838
3,pca_56436,pca_54853,pca_34185
4,pca_26640,pca_22534,pca_58345
5,pca_54077,pca_55833,pca_57518
6,pca_57574,pca_19244,pca_57528
7,pca_54916,pca_58203,pca_21572
8,pca_57870,pca_58438,pca_2484
9,pca_54001,pca_2241,pca_32005
10,pca_55853,pca_56406,pca_58950
11,pca_19300,pca_58347,pca_58306
12,pca_53556,pca_53321,pca_32022
13,pca_55802,pca_57801,pca_57862
14,pca_58304,pca_56440,pca_56434
15,pca_58363,pca_54909,pca_59010
16,pca_53314,pca_51654,pca_58423
17,pca_33576,pca_22888,pca_56390
18,pca_33810,pca_54848,pca_54050
19,pca_58341,pca_58419,pca_54860
20,pca_54839,pca_59034,pca_55826
21,pca_54910,pca_15987,pca_51455
22,pca_59018,pca_54851,pca_58427
23,pca_55839,pca_33204,pca_58838
24,pca_55862,,
25,pca_42717,,
26,pca_2174,,
27,pca_58252,,
28,pca_53331,,
29,pca_21769,,
30,pca_26148,,
31,pca_55816,,
32,pca_35172,,
33,pca_3661,,
34,pca_57864,,
35,pca_55836,,
36,pca_56459,,
37,pca_22925,,
38,pca_58956,,
39,pca_57178,,
40,pca_56428,,
41,pca_53782,,
42,pca_57170,,
43,pca_55851,,
44,pca_55824,,
45,pca_53549,,
46,pca_55866,,
47,pca_22039,,
48,pca_57166,,
49,pca_58952,,
50,pca_57570,,
51,pca_26268,,
52,pca_57529,,
53,pca_21674,,
54,pca_56382,,
55,pca_58393,,
56,pca_57880,,
57,pca_57876,,
58,pca_57522,,
59,pca_35230,,
60,pca_55855,,
61,pca_55857,,
62,pca_26152,,
63,pca_21532,,
64,pca_57513,,
65,pca_56461,,
66,pca_56398,,
67,pca_57533,,
68,pca_58160,,
69,pca_57858,,
70,pca_57670,,
71,pca_59026,,
72,pca_58339,,
73,pca_56410,,
74,pca_56386,,
75,pca_57543,,
76,pca_30460,,
77,pca_54867,,
78,pca_33220,,
79,pca_24824,,
80,pca_55864,,
81,pca_57868,,
82,pca_58343,,
83,pca_54841,,
84,pca_54906,,
85,pca_54089,,
86,pca_58335,,
87,pca_55845,,
88,pca_57678,,
89,pca_55831,,
90,pca_58828,,
91,pca_26077,,
92,pca_55843,,
93,pca_59060,,
94,pca_33708,,
95,pca_58948,,
96,pca_24420,,
97,pca_58261,,
98,pca_57160,,
99,pca_22892,,
100,pca_54868,,
101,pca_33888,,
102,pca_57172,,
103,pca_58399,,
104,pca_35919,,
105,pca_57176,,
106,pca_59002,,
107,pca_56417,,
108,pca_54845,,
109,pca_26197,,
110,pca_32884,,
111,pca_56320,,
112,pca_58954,,
113,pca_57572,,
114,pca_57174,,
115,pca_56384,,
116,pca_339,,
117,pca_56452,,
118,pca_25866,,
119,pca_51657,,
120,pca_55807,,
121,pca_26466,,
122,pca_50963,,
123,pca_22705,,
124,pca_55860,,
125,pca_58276,,
126,pca_33762,,
127,pca_58397,,
128,pca_33026,,
129,pca_56430,,
130,pca_30466,,
131,pca_3838,,
132,pca_54870,,
133,pca_58313,,
134,pca_2493,,
135,pca_55810,,
136,pca_53329,,
137,pca_56432,,
138,pca_2170,,
139,pca_41268,,
140,pca_55822,,
141,pca_58991,,
142,pca_57524,,
143,pca_55858,,
144,pca_55868,,
145,pca_55841,,
146,pca_57515,,
147,pca_58401,,
148,pca_53448,,
149,pca_58199,,
150,pca_57216,,
151,pca_59004,,
152,pca_58330,,
153,pca_26840,,
154,pca_54855,,
155,pca_2229,,
156,pca_57164,,
157,pca_58797,,
158,pca_58281,,
159,pca_55847,,
160,pca_30440,,
161,pca_59030,,
162,pca_695,,
163,pca_53458,,
164,pca_56451,,
165,pca_57866,,
166,pca_56447,,
167,pca_56421,,
168,pca_57168,,
169,pca_58421,,
170,pca_33520,,
171,pca_57547,,
172,pca_57565,,
173,pca_57557,,
174,pca_55828,,
175,pca_58227,,
176,pca_3287,,
177,pca_58328,,
178,pca_57789,,
179,pca_34164,,
180,pca_59062,,
181,pca_57545,,
182,pca_58264,,
183,pca_58291,,
