,train,val,test
0,pca_55820,pca_2484,pca_57864
1,pca_55849,pca_58399,pca_26268
2,pca_58826,pca_153,pca_33888
3,pca_54853,pca_57870,pca_19244
4,pca_55814,pca_59018,pca_56412
5,pca_56436,pca_33576,pca_58261
6,pca_54077,pca_26640,pca_34185
7,pca_54916,pca_57180,pca_55851
8,pca_57518,pca_57801,pca_58347
9,pca_54001,pca_33220,pca_58160
10,pca_55853,pca_58341,pca_24824
11,pca_19300,pca_22892,pca_3661
12,pca_57862,pca_54867,pca_57529
13,pca_53556,pca_57858,pca_55843
14,pca_55802,pca_57678,pca_55824
15,pca_58306,pca_55862,pca_55864
16,pca_58363,pca_2241,pca_58304
17,pca_53314,pca_58393,pca_42717
18,pca_33810,pca_54841,pca_57574
19,pca_58950,pca_57172,pca_55839
20,pca_54839,pca_58421,pca_32884
21,pca_54910,pca_53329,pca_26466
22,pca_2174,pca_58397,pca_55807
23,pca_58252,pca_54848,pca_57545
24,pca_53331,pca_57572,pca_30440
25,pca_21769,pca_56384,pca_51657
26,pca_26148,pca_58328,pca_57164
27,pca_55833,pca_58401,pca_2170
28,pca_55816,pca_57524,pca_58954
29,pca_35172,pca_55860,pca_55828
30,pca_55836,pca_54909,pca_58423
31,pca_56459,pca_54855,pca_55847
32,pca_22925,pca_58227,pca_30466
33,pca_58956,pca_58281,pca_56320
34,pca_57178,,
35,pca_56428,,
36,pca_53782,,
37,pca_22534,,
38,pca_57170,,
39,pca_53549,,
40,pca_55866,,
41,pca_22039,,
42,pca_57166,,
43,pca_58952,,
44,pca_57570,,
45,pca_58203,,
46,pca_57528,,
47,pca_21674,,
48,pca_56382,,
49,pca_58301,,
50,pca_57880,,
51,pca_57876,,
52,pca_58438,,
53,pca_57522,,
54,pca_35230,,
55,pca_55838,,
56,pca_55855,,
57,pca_55857,,
58,pca_26152,,
59,pca_21532,,
60,pca_57513,,
61,pca_56461,,
62,pca_56398,,
63,pca_57533,,
64,pca_57670,,
65,pca_59026,,
66,pca_53321,,
67,pca_58339,,
68,pca_56410,,
69,pca_56386,,
70,pca_57543,,
71,pca_30460,,
72,pca_57868,,
73,pca_58343,,
74,pca_58345,,
75,pca_54906,,
76,pca_54089,,
77,pca_58335,,
78,pca_55845,,
79,pca_21572,,
80,pca_56406,,
81,pca_55831,,
82,pca_58828,,
83,pca_26077,,
84,pca_59060,,
85,pca_33708,,
86,pca_58948,,
87,pca_24420,,
88,pca_57160,,
89,pca_54868,,
90,pca_32022,,
91,pca_35919,,
92,pca_32005,,
93,pca_57176,,
94,pca_59002,,
95,pca_56417,,
96,pca_54845,,
97,pca_56390,,
98,pca_26197,,
99,pca_58838,,
100,pca_58427,,
101,pca_57174,,
102,pca_54851,,
103,pca_339,,
104,pca_56452,,
105,pca_59034,,
106,pca_25866,,
107,pca_50963,,
108,pca_22705,,
109,pca_58276,,
110,pca_33762,,
111,pca_58419,,
112,pca_33026,,
113,pca_56430,,
114,pca_3838,,
115,pca_54870,,
116,pca_58313,,
117,pca_59010,,
118,pca_2493,,
119,pca_55810,,
120,pca_15987,,
121,pca_56432,,
122,pca_41268,,
123,pca_55822,,
124,pca_58991,,
125,pca_55858,,
126,pca_55868,,
127,pca_55841,,
128,pca_57515,,
129,pca_53448,,
130,pca_58199,,
131,pca_51654,,
132,pca_55826,,
133,pca_57216,,
134,pca_59004,,
135,pca_58330,,
136,pca_26840,,
137,pca_2229,,
138,pca_56440,,
139,pca_51455,,
140,pca_58797,,
141,pca_59030,,
142,pca_695,,
143,pca_53458,,
144,pca_56451,,
145,pca_57866,,
146,pca_56447,,
147,pca_56421,,
148,pca_57168,,
149,pca_33520,,
150,pca_57547,,
151,pca_54050,,
152,pca_57565,,
153,pca_54860,,
154,pca_57557,,
155,pca_56434,,
156,pca_22888,,
157,pca_3287,,
158,pca_57789,,
159,pca_34164,,
160,pca_59062,,
161,pca_58264,,
162,pca_33204,,
163,pca_58291,,
