,train,val,test
0,pca_55820,pca_54089,pca_56436
1,pca_58347,pca_55843,pca_58306
2,pca_58826,pca_56428,pca_26148
3,pca_54853,pca_58160,pca_33220
4,pca_55814,pca_58343,pca_53782
5,pca_57180,pca_35919,pca_35230
6,pca_26640,pca_32005,pca_55849
7,pca_54077,pca_57170,pca_58950
8,pca_54916,pca_57522,pca_153
9,pca_57518,pca_58304,pca_53556
10,pca_54001,pca_22892,pca_22925
11,pca_55853,pca_57870,pca_57166
12,pca_19300,pca_59018,pca_57876
13,pca_57862,pca_22534,pca_54867
14,pca_2241,pca_57574,pca_53448
15,pca_58363,pca_33576,pca_32884
16,pca_53314,pca_3661,pca_59004
17,pca_33810,pca_54868,pca_26840
18,pca_19244,pca_55864,pca_51657
19,pca_58341,pca_55802,pca_56320
20,pca_54839,pca_59030,pca_57547
21,pca_54910,pca_55826,pca_22705
22,pca_55839,pca_55822,pca_55868
23,pca_55862,pca_56432,pca_57572
24,pca_42717,pca_59062,
25,pca_2174,pca_58838,
26,pca_58252,pca_3838,
27,pca_53331,pca_54848,
28,pca_21769,pca_58423,
29,pca_57801,pca_58227,
30,pca_55833,pca_2170,
31,pca_55816,pca_41268,
32,pca_35172,pca_56447,
33,pca_57864,pca_26466,
34,pca_55836,,
35,pca_56459,,
36,pca_58956,,
37,pca_57178,,
38,pca_55851,,
39,pca_55824,,
40,pca_53549,,
41,pca_55866,,
42,pca_22039,,
43,pca_58952,,
44,pca_57570,,
45,pca_58203,,
46,pca_2484,,
47,pca_57528,,
48,pca_26268,,
49,pca_57529,,
50,pca_21674,,
51,pca_56382,,
52,pca_58393,,
53,pca_58301,,
54,pca_57880,,
55,pca_58438,,
56,pca_55838,,
57,pca_55855,,
58,pca_55857,,
59,pca_26152,,
60,pca_21532,,
61,pca_57513,,
62,pca_56461,,
63,pca_56398,,
64,pca_56412,,
65,pca_57533,,
66,pca_57858,,
67,pca_57670,,
68,pca_59026,,
69,pca_53321,,
70,pca_58339,,
71,pca_56410,,
72,pca_54845,,
73,pca_56390,,
74,pca_26197,,
75,pca_58954,,
76,pca_58427,,
77,pca_57174,,
78,pca_54851,,
79,pca_56384,,
80,pca_339,,
81,pca_54909,,
82,pca_56452,,
83,pca_59034,,
84,pca_25866,,
85,pca_55807,,
86,pca_50963,,
87,pca_55860,,
88,pca_58276,,
89,pca_33762,,
90,pca_58419,,
91,pca_58397,,
92,pca_33026,,
93,pca_56430,,
94,pca_30466,,
95,pca_54870,,
96,pca_58313,,
97,pca_59010,,
98,pca_2493,,
99,pca_55810,,
100,pca_53329,,
101,pca_15987,,
102,pca_58991,,
103,pca_57524,,
104,pca_55858,,
105,pca_55841,,
106,pca_57515,,
107,pca_58401,,
108,pca_58199,,
109,pca_51654,,
110,pca_57216,,
111,pca_58330,,
112,pca_54855,,
113,pca_2229,,
114,pca_56440,,
115,pca_51455,,
116,pca_57164,,
117,pca_58797,,
118,pca_58281,,
119,pca_55847,,
120,pca_30440,,
121,pca_695,,
122,pca_53458,,
