,train,val,test
pca_55820,True,False,False
pca_58347,True,False,False
pca_58826,True,False,False
pca_55814,True,False,False
pca_57180,True,False,False
pca_56436,True,False,False
pca_26640,True,False,False
pca_54077,True,False,False
pca_54916,True,False,False
pca_57870,True,False,False
pca_54001,True,False,False
pca_55853,True,False,False
pca_57862,True,False,False
pca_53556,True,False,False
pca_55802,True,False,False
pca_58304,True,False,False
pca_58306,True,False,False
pca_2241,True,False,False
pca_58363,True,False,False
pca_53314,True,False,False
pca_33576,True,False,False
pca_33810,True,False,False
pca_58950,True,False,False
pca_19244,True,False,False
pca_54910,True,False,False
pca_59018,True,False,False
pca_42717,True,False,False
pca_58252,True,False,False
pca_53331,True,False,False
pca_21769,True,False,False
pca_26148,True,False,False
pca_57801,True,False,False
pca_55833,True,False,False
pca_55816,True,False,False
pca_3661,True,False,False
pca_57864,True,False,False
pca_56459,True,False,False
pca_57178,True,False,False
pca_56428,True,False,False
pca_22534,True,False,False
pca_55851,True,False,False
pca_55824,True,False,False
pca_53549,True,False,False
pca_55866,True,False,False
pca_57166,True,False,False
pca_57570,True,False,False
pca_58203,True,False,False
pca_2484,True,False,False
pca_57529,True,False,False
pca_21674,True,False,False
pca_56382,True,False,False
pca_153,True,False,False
pca_58393,True,False,False
pca_58301,True,False,False
pca_57876,True,False,False
pca_58438,True,False,False
pca_57522,True,False,False
pca_35230,True,False,False
pca_55838,True,False,False
pca_55857,True,False,False
pca_26152,True,False,False
pca_21532,True,False,False
pca_57513,True,False,False
pca_56461,True,False,False
pca_56398,True,False,False
pca_56412,True,False,False
pca_57533,True,False,False
pca_58160,True,False,False
pca_57858,True,False,False
pca_57670,True,False,False
pca_59026,True,False,False
pca_53321,True,False,False
pca_58339,True,False,False
pca_56410,True,False,False
pca_56386,True,False,False
pca_57543,True,False,False
pca_56390,True,False,False
pca_26197,True,False,False
pca_58838,True,False,False
pca_32884,True,False,False
pca_58954,True,False,False
pca_58427,True,False,False
pca_57174,True,False,False
pca_54851,True,False,False
pca_56384,True,False,False
pca_339,True,False,False
pca_56452,True,False,False
pca_59034,True,False,False
pca_55807,True,False,False
pca_26466,True,False,False
pca_50963,True,False,False
pca_22705,True,False,False
pca_55860,True,False,False
pca_33762,True,False,False
pca_58419,True,False,False
pca_58397,True,False,False
pca_33026,True,False,False
pca_56430,True,False,False
pca_30466,True,False,False
pca_3838,True,False,False
pca_54870,True,False,False
pca_58313,True,False,False
pca_55810,True,False,False
pca_53329,True,False,False
pca_15987,True,False,False
pca_56432,True,False,False
pca_2170,True,False,False
pca_41268,True,False,False
pca_55822,True,False,False
pca_58991,True,False,False
pca_57524,True,False,False
pca_55858,True,False,False
pca_55868,True,False,False
pca_55841,True,False,False
pca_58401,True,False,False
pca_53448,True,False,False
pca_58199,True,False,False
pca_58423,True,False,False
pca_55826,True,False,False
pca_57216,True,False,False
pca_59004,True,False,False
pca_58330,True,False,False
pca_54848,True,False,False
pca_2229,True,False,False
pca_56440,True,False,False
pca_51455,True,False,False
pca_57164,True,False,False
pca_58797,True,False,False
pca_55847,True,False,False
pca_30440,True,False,False
pca_54906,False,True,False
pca_54839,False,True,False
pca_57880,False,True,False
pca_58343,False,True,False
pca_57574,False,True,False
pca_55855,False,True,False
pca_55864,False,True,False
pca_55849,False,True,False
pca_22892,False,True,False
pca_54853,False,True,False
pca_58952,False,True,False
pca_22925,False,True,False
pca_32022,False,True,False
pca_55839,False,True,False
pca_57515,False,True,False
pca_51654,False,True,False
pca_56434,False,True,False
pca_25866,False,True,False
pca_57789,False,True,False
pca_54845,False,True,False
pca_59010,False,True,False
pca_56320,False,True,False
pca_51657,False,True,False
pca_58276,False,True,False
pca_57170,False,False,True
pca_19300,False,False,True
pca_57528,False,False,True
pca_55836,False,False,True
pca_26268,False,False,True
pca_2174,False,False,True
pca_22039,False,False,True
pca_33220,False,False,True
pca_53782,False,False,True
pca_35172,False,False,True
pca_57518,False,False,True
pca_58956,False,False,True
pca_58341,False,False,True
pca_55862,False,False,True
pca_26840,False,False,True
pca_2493,False,False,True
pca_57545,False,False,True
pca_58281,False,False,True
pca_56451,False,False,True
pca_54855,False,False,True
pca_57572,False,False,True
pca_54909,False,False,True
pca_58328,False,False,True
pca_54860,False,False,True
