,train,val,test
pca_55849,True,False,False
pca_58347,True,False,False
pca_58826,True,False,False
pca_54853,True,False,False
pca_55814,True,False,False
pca_57180,True,False,False
pca_56436,True,False,False
pca_26640,True,False,False
pca_54077,True,False,False
pca_54916,True,False,False
pca_57518,True,False,False
pca_57870,True,False,False
pca_54001,True,False,False
pca_55853,True,False,False
pca_19300,True,False,False
pca_57862,True,False,False
pca_55802,True,False,False
pca_2241,True,False,False
pca_53314,True,False,False
pca_33576,True,False,False
pca_58950,True,False,False
pca_19244,True,False,False
pca_54839,True,False,False
pca_54910,True,False,False
pca_55839,True,False,False
pca_55862,True,False,False
pca_42717,True,False,False
pca_58252,True,False,False
pca_53331,True,False,False
pca_21769,True,False,False
pca_26148,True,False,False
pca_55833,True,False,False
pca_55816,True,False,False
pca_35172,True,False,False
pca_3661,True,False,False
pca_55836,True,False,False
pca_56459,True,False,False
pca_22925,True,False,False
pca_58956,True,False,False
pca_57178,True,False,False
pca_56428,True,False,False
pca_53782,True,False,False
pca_53549,True,False,False
pca_55866,True,False,False
pca_57166,True,False,False
pca_57570,True,False,False
pca_2484,True,False,False
pca_57528,True,False,False
pca_26268,True,False,False
pca_57529,True,False,False
pca_21674,True,False,False
pca_56382,True,False,False
pca_153,True,False,False
pca_58393,True,False,False
pca_57880,True,False,False
pca_57876,True,False,False
pca_58438,True,False,False
pca_57522,True,False,False
pca_35230,True,False,False
pca_55838,True,False,False
pca_55855,True,False,False
pca_26152,True,False,False
pca_21532,True,False,False
pca_57513,True,False,False
pca_56461,True,False,False
pca_56398,True,False,False
pca_57533,True,False,False
pca_58160,True,False,False
pca_56390,True,False,False
pca_26197,True,False,False
pca_58838,True,False,False
pca_32884,True,False,False
pca_56320,True,False,False
pca_58954,True,False,False
pca_57572,True,False,False
pca_58427,True,False,False
pca_56384,True,False,False
pca_54909,True,False,False
pca_59034,True,False,False
pca_25866,True,False,False
pca_26466,True,False,False
pca_50963,True,False,False
pca_22705,True,False,False
pca_55860,True,False,False
pca_33762,True,False,False
pca_58419,True,False,False
pca_33026,True,False,False
pca_56430,True,False,False
pca_30466,True,False,False
pca_3838,True,False,False
pca_58313,True,False,False
pca_59010,True,False,False
pca_2493,True,False,False
pca_55810,True,False,False
pca_15987,True,False,False
pca_56432,True,False,False
pca_2170,True,False,False
pca_55822,True,False,False
pca_57524,True,False,False
pca_55858,True,False,False
pca_55868,True,False,False
pca_58401,True,False,False
pca_51654,True,False,False
pca_58423,True,False,False
pca_55826,True,False,False
pca_57216,True,False,False
pca_59004,True,False,False
pca_58330,True,False,False
pca_54848,True,False,False
pca_54855,True,False,False
pca_2229,True,False,False
pca_56440,True,False,False
pca_58797,True,False,False
pca_58281,True,False,False
pca_30440,True,False,False
pca_59030,True,False,False
pca_55845,False,True,False
pca_57176,False,True,False
pca_57801,False,True,False
pca_57678,False,True,False
pca_57160,False,True,False
pca_55820,False,True,False
pca_59018,False,True,False
pca_34185,False,True,False
pca_22039,False,True,False
pca_58363,False,True,False
pca_58306,False,True,False
pca_57170,False,True,False
pca_54906,False,True,False
pca_35919,False,True,False
pca_58952,False,True,False
pca_55824,False,True,False
pca_59060,False,True,False
pca_56412,False,True,False
pca_22534,False,True,False
pca_54868,False,True,False
pca_55828,False,True,False
pca_41268,False,True,False
pca_58397,False,True,False
pca_339,False,True,False
pca_56452,False,True,False
pca_54845,False,True,False
pca_56447,False,True,False
pca_51657,False,True,False
pca_55847,False,True,False
pca_58276,False,True,False
pca_55841,False,True,False
pca_57547,False,True,False
pca_55807,False,True,False
pca_695,False,True,False
pca_57864,False,False,True
pca_56386,False,False,True
pca_58304,False,False,True
pca_24420,False,False,True
pca_58343,False,False,True
pca_58261,False,False,True
pca_58341,False,False,True
pca_57574,False,False,True
pca_57858,False,False,True
pca_2174,False,False,True
pca_33888,False,False,True
pca_57543,False,False,True
pca_55851,False,False,True
pca_56406,False,False,True
pca_53556,False,False,True
pca_58301,False,False,True
pca_33810,False,False,True
pca_58203,False,False,True
pca_55857,False,False,True
pca_32005,False,False,True
pca_57164,False,False,True
pca_26840,False,False,True
pca_34164,False,False,True
pca_54851,False,False,True
pca_57545,False,False,True
pca_57866,False,False,True
pca_54870,False,False,True
pca_51455,False,False,True
pca_53448,False,False,True
pca_58991,False,False,True
pca_57515,False,False,True
pca_53329,False,False,True
pca_57174,False,False,True
pca_58199,False,False,True
