,train,val,test
0,pca_54845,pca_54910,pca_58328
1,pca_26197,pca_58313,pca_57557
2,pca_54853,pca_55857,pca_54050
3,pca_58838,pca_22039,pca_33708
4,pca_57574,pca_57868,pca_58347
5,pca_32884,pca_33204,pca_59010
6,pca_56320,pca_33762,pca_57180
7,pca_58954,pca_57866,pca_26840
8,pca_57870,pca_57160,pca_58363
9,pca_53556,pca_55820,pca_30466
10,pca_57174,pca_21532,pca_58330
11,pca_56384,pca_58199,pca_57513
12,pca_54839,pca_55814,pca_42717
13,pca_56452,pca_56447,pca_22892
14,pca_51657,pca_32005,pca_695
15,pca_50963,pca_35919,pca_56410
16,pca_2174,pca_26268,pca_55802
17,pca_22705,pca_55831,pca_54868
18,pca_58252,pca_57858,pca_2493
19,pca_55860,pca_57801,pca_57178
20,pca_21769,pca_54906,pca_53329
21,pca_58419,pca_54855,pca_58423
22,pca_26148,pca_57670,pca_21572
23,pca_33026,pca_57572,pca_54077
24,pca_54870,,
25,pca_3661,,
26,pca_56432,,
27,pca_41268,,
28,pca_53549,,
29,pca_58991,,
30,pca_57570,,
31,pca_55858,,
32,pca_55868,,
33,pca_2484,,
34,pca_57515,,
35,pca_58401,,
36,pca_57529,,
37,pca_21674,,
38,pca_153,,
39,pca_58393,,
40,pca_53448,,
41,pca_51654,,
42,pca_57216,,
43,pca_58160,,
44,pca_59004,,
45,pca_58339,,
46,pca_51455,,
47,pca_57164,,
48,pca_56390,,
49,pca_55849,,
50,pca_58826,,
51,pca_56436,,
52,pca_26640,,
53,pca_54916,,
54,pca_57518,,
55,pca_54001,,
56,pca_55853,,
57,pca_19300,,
58,pca_57862,,
59,pca_58304,,
60,pca_58427,,
61,pca_58306,,
62,pca_2241,,
63,pca_53314,,
64,pca_33576,,
65,pca_33810,,
66,pca_54851,,
67,pca_58950,,
68,pca_19244,,
69,pca_58341,,
70,pca_339,,
71,pca_54909,,
72,pca_59018,,
73,pca_59034,,
74,pca_25866,,
75,pca_55839,,
76,pca_55807,,
77,pca_26466,,
78,pca_55862,,
79,pca_58276,,
80,pca_53331,,
81,pca_58397,,
82,pca_56430,,
83,pca_55833,,
84,pca_55816,,
85,pca_3838,,
86,pca_55810,,
87,pca_35172,,
88,pca_57864,,
89,pca_55836,,
90,pca_15987,,
91,pca_56459,,
92,pca_22925,,
93,pca_58956,,
94,pca_56428,,
95,pca_2170,,
96,pca_53782,,
97,pca_22534,,
98,pca_57170,,
99,pca_55851,,
100,pca_55824,,
101,pca_55866,,
102,pca_55822,,
103,pca_57166,,
104,pca_58952,,
105,pca_57524,,
106,pca_58203,,
107,pca_55841,,
108,pca_57528,,
109,pca_56382,,
110,pca_58301,,
111,pca_57880,,
112,pca_57876,,
113,pca_58438,,
114,pca_57522,,
115,pca_35230,,
116,pca_55838,,
117,pca_55855,,
118,pca_26152,,
119,pca_55826,,
120,pca_56461,,
121,pca_56398,,
122,pca_56412,,
123,pca_57533,,
124,pca_54848,,
125,pca_59026,,
126,pca_53321,,
127,pca_2229,,
128,pca_56440,,
129,pca_56386,,
